mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
514,1,1,10043,125.5913911,-8.5481805,-1.0,603.0,4
514,1,1,10053,125.5820675,-8.5532721,-1.0,774.0,6
514,1,1,10061,125.6093996,-8.545107,-1.0,500.0,9
514,1,1,10062,125.5994378,-8.547173,-1.0,500.0,3
514,1,1,10063,125.5988865,-8.5564698,-1.0,1053.0,20
514,1,1,10161,125.5435905,-8.5489305,-1.0,683.0,19
514,1,1,10191,125.5659265,-8.5481514,-1.0,2363.0,2
514,1,1,10193,125.544306,-8.5485955,-1.0,643.0,18
514,1,1,10261,125.5723555,-8.5525798,-1.0,1709.0,3
514,1,1,10262,125.568914,-8.5548925,-1.0,500.0,4
514,1,1,10283,125.571875,-8.5555278,-1.0,500.0,2
514,1,4500,10752,125.12048,-8.7614495,-1.0,7854.0,2
514,1,10000,1340871,125.5294513,-8.5573071,-1.0,500.0,2
514,1,10000,1340881,125.551412,-8.5438178,-1.0,7681.0,20
514,1,10000,1350783,125.6008866,-8.5466813,-1.0,500.0,9
514,1,10000,1350871,125.529607,-8.5572659,-1.0,500.0,2
514,1,10000,1350881,125.544052,-8.5437436,-1.0,500.0,6
514,1,10000,1360881,125.5442777,-8.5436892,-1.0,500.0,6
514,1,10000,1361013,125.5686208,-8.5544928,-1.0,500.0,2
514,1,10000,7680781,125.5250132,-8.5484349,-1.0,500.0,4
514,1,10000,7682059,125.5531251,-8.5540374,-1.0,500.0,2
514,1,10000,7682061,106.821527,-6.2334935,-1.0,500.0,12
514,1,10000,7682082,125.5488238,-8.5541237,-1.0,500.0,26
514,1,10000,7686412,125.5557808,-8.5539723,-1.0,500.0,4
514,1,10000,7686413,125.5543184,-8.5540227,-1.0,500.0,6
514,1,10000,7706391,125.5238688,-8.5529685,-1.0,500.0,2
514,1,10000,7706645,125.5439039,-8.5423574,-1.0,500.0,3
514,1,10000,7708182,125.5432623,-8.5542089,-1.0,500.0,5
514,1,10000,8448267,125.5683161,-8.5540986,-1.0,500.0,17
514,1,10000,8448268,125.5634528,-8.5540638,-1.0,500.0,17
514,1,10000,8448525,125.5760509,-8.554401,-1.0,684.0,9
514,1,10000,8449035,125.5735703,-8.5540634,-1.0,500.0,16
514,2,1,41,125.5799662,-8.5472813,-1.0,6095.0,133
514,2,1,43,125.5551567,-8.5470947,-1.0,5076.0,174
514,2,1,61,125.5752348,-8.554425,-1.0,8306.0,248
514,2,1,62,125.5728024,-8.554998,-1.0,1867.0,328
514,2,1,63,125.5712556,-8.5541865,-1.0,2289.0,319
514,2,1,71,125.5675633,-8.5527235,-1.0,6232.0,146
514,2,1,72,125.566837,-8.5561928,-1.0,1483.0,49
514,2,1,73,125.5609537,-8.5603084,-1.0,1640.0,76
514,2,1,82,125.5859953,-8.5583762,-1.0,14574.0,2030
514,2,1,83,125.5794437,-8.5560136,-1.0,2433.0,393
514,2,1,101,125.5659233,-8.5480143,-1.0,6563.0,222
514,2,1,102,125.5550826,-8.5522832,-1.0,2147.0,137
514,2,1,142,125.568752,-8.5537758,-1.0,699.0,42
514,2,1,143,125.5614668,-8.5500743,-1.0,826.0,74
514,2,1,451,125.5562592,-8.5540305,-1.0,728.0,25
514,2,1,452,125.5543298,-8.5540398,-1.0,1041.0,29
514,2,1,453,125.5538405,-8.5540638,-1.0,1065.0,32
514,2,1,1142,125.5438705,-8.5545893,-1.0,1052.0,96
514,2,4,13107337,125.6067102,-8.5392532,-1.0,2235.0,20
514,2,4,13108347,125.54236,-8.5535014,-1.0,500.0,21
514,2,4,13108348,125.5426161,-8.5546137,-1.0,500.0,11
514,2,4,13118337,125.5492328,-8.5541199,-1.0,500.0,8
514,2,4,13118339,125.547062,-8.5543235,-1.0,500.0,6
514,2,4,13128188,125.5429853,-8.5542363,-1.0,500.0,2
514,2,5,13111918,125.568752,-8.551038,-1.0,500.0,4
514,2,7,1024,125.5588261,-8.5479047,-1.0,500.0,5
514,2,7,1026,125.5541953,-8.5466869,-1.0,500.0,15
514,2,7,1536,125.5776515,-8.5547231,-1.0,500.0,2
514,2,7,1538,125.5740773,-8.5549982,-1.0,500.0,8
514,2,7,1793,125.5639511,-8.5596374,-1.0,500.0,8
514,2,7,2050,125.5803834,-8.5523767,-1.0,1129.0,16
514,2,7,2304,125.5468892,-8.5681676,-1.0,500.0,14
514,2,7,2305,125.5430318,-8.5684374,-1.0,606.0,13
514,2,7,3584,125.5795157,-8.5543168,-1.0,500.0,10
514,2,7,3585,125.5785459,-8.5552532,-1.0,500.0,5
514,2,7,5632,125.5763936,-8.5545249,-1.0,500.0,8
514,2,7,5633,125.5711223,-8.555815,-1.0,500.0,10
514,2,7,5634,125.5714709,-8.5521129,-1.0,1272.0,13
514,2,7,7680,125.5618781,-8.5609271,-1.0,500.0,5
514,2,7,9472,125.5501211,-8.5453064,-1.0,500.0,3
514,2,7,9474,125.5471577,-8.5455761,-1.0,500.0,7
514,2,7,9728,125.560424,-8.5627001,-1.0,500.0,7
514,2,7,9730,125.5528722,-8.5655743,-1.0,500.0,10
514,2,7,12545,125.5570165,-8.5650774,-1.0,500.0,11
514,2,7,18690,125.5511476,-8.5483985,-1.0,500.0,7
514,2,7,25602,125.5352392,-8.5395906,-1.0,500.0,11
514,2,7,28673,125.5494345,-8.5662541,-1.0,500.0,6
514,2,7,29441,125.5700448,-8.5493569,-1.0,500.0,4
514,2,7,29698,125.542624,-8.5693947,-1.0,500.0,6
514,2,7,32000,125.557398,-8.5474236,-1.0,1379.0,37
514,2,7,32002,125.5507944,-8.5454979,-1.0,500.0,34
514,2,7,32768,125.5687671,-8.5568532,-1.0,500.0,9
514,2,7,32769,125.5665447,-8.5581474,-1.0,500.0,8
514,2,7,34049,125.576065,-8.5967363,-1.0,500.0,2
514,2,7,61184,125.5436628,-8.5436413,-1.0,500.0,7
514,3,30601,6857826,125.1396491,-8.8301346,-1.0,500.0,4
514,3,30801,6665633,125.5439361,-8.5437815,-1.0,500.0,3
514,3,30801,6665693,125.6006638,-8.5467571,-1.0,500.0,10
514,3,30801,6666127,125.5440605,-8.5437333,-1.0,500.0,2
514,3,30801,6666684,125.6029698,-8.5460948,-1.0,500.0,23
