mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
219,1,2,20919,15.5813473,45.0730792,-1.0,500.0,8
219,1,2,22945,16.6810215,43.3175961,-1.0,800.0,19
219,1,5,6612,16.8204742,43.3355905,-1.0,18249.0,3
219,1,5,7643,16.6196908,43.2823873,-1.0,719.0,10
219,1,5,9111,15.7061713,45.1807854,-1.0,36494.0,31
219,1,5,21069,17.5760041,42.9382875,-1.0,6690.0,33
219,1,8,5402,18.2113807,42.6048513,-1.0,10170.0,120
219,1,8,6083,17.1245402,43.4230734,-1.0,7535.0,29
219,1,8,6223,17.0813604,43.4050067,-1.0,897.0,26
219,1,8,9063,17.22791,43.4447917,-1.0,5826.0,40
219,1,20,1170,17.1368598,43.4248903,-1.0,4549.0,21
219,1,20,3432,17.620481,42.9185466,-1.0,4902.0,82
219,1,40,1407,18.112259,42.648662,-1.0,500.0,3
219,1,50,1398,16.7827541,45.3275368,-1.0,11907.0,19
219,1,50,2346,15.6111351,44.9573279,-1.0,13231.0,157
219,1,50,3029,15.5764876,45.0809938,-1.0,500.0,8
219,1,101,156312,15.8398085,45.7861958,-1.0,500.0,6
219,1,101,157729,15.9216917,45.7484845,-1.0,500.0,6
219,1,101,158271,15.7977044,45.7896996,-1.0,500.0,4
219,1,101,158523,15.8427157,45.7863577,-1.0,500.0,2
219,1,101,158570,15.7069866,45.7970167,-1.0,500.0,3
219,1,101,1367163,15.9729735,45.7944221,-1.0,796.0,35
219,1,102,1338815,16.0068972,45.7611348,-1.0,500.0,4
219,1,102,1369253,16.1280268,45.7943681,-1.0,1247.0,33
219,1,112,93309,16.5229734,45.9469579,-1.0,500.0,2
219,1,112,95266,15.276915,45.4112661,-1.0,500.0,6
219,1,112,153316,15.2739174,45.2705785,-1.0,1738.0,14
219,1,112,153347,15.270198,45.4090928,-1.0,500.0,6
219,1,112,153623,15.3386109,45.4404686,-1.0,500.0,6
219,1,112,153625,15.2774632,45.411491,-1.0,500.0,12
219,1,112,153637,15.2855376,45.184096,-1.0,1678.0,4
219,1,112,153638,15.254765,45.2149937,-1.0,2920.0,7
219,1,112,153642,15.2760458,45.258635,-1.0,500.0,2
219,1,112,1359542,16.5158725,45.6346316,-1.0,500.0,3
219,1,112,1367981,15.6972907,45.8435787,-1.0,500.0,2
219,1,121,88718,16.9824298,46.0239238,-1.0,1091.0,6
219,1,121,89242,16.4735653,46.064829,-1.0,500.0,2
219,1,121,679692,17.2947052,45.2330039,-1.0,500.0,5
219,1,121,689373,17.292119,45.233052,-1.0,1544.0,28
219,1,121,699682,17.2700845,45.2340833,-1.0,500.0,6
219,1,121,699702,17.6063973,45.1918321,-1.0,500.0,3
219,1,121,699821,18.22054,45.1554349,-1.0,500.0,2
219,1,121,699973,17.860714,45.164814,-1.0,500.0,3
219,1,121,700002,17.6471474,45.1797794,-1.0,624.0,14
219,1,121,700003,17.6262648,45.1894748,-1.0,1494.0,30
219,1,121,700223,18.2295266,45.1557124,-1.0,500.0,3
219,1,121,702562,18.2240778,45.1555762,-1.0,500.0,4
219,1,121,704601,16.9788218,45.3173789,-1.0,500.0,8
219,1,121,704602,16.9528669,45.326971,-1.0,1884.0,34
219,1,121,709373,17.3165945,45.2302946,-1.0,500.0,8
219,1,121,709562,18.1986362,45.1562604,-1.0,2387.0,40
219,1,121,712363,16.6612493,45.5069088,-1.0,1223.0,2
