mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
648,1,2,1800449,31.0449876,-17.8290141,-1.0,500.0,2
648,1,2,1920001,31.0324326,-17.8249774,-1.0,663.0,17
648,1,2,1920003,31.0284329,-17.8374115,-1.0,500.0,11
648,1,2,1920257,31.0366791,-17.82669,-1.0,4864.0,33
648,1,2,1920258,31.0550208,-17.8347518,-1.0,3238.0,6
648,1,2,1920259,31.0169549,-17.8334172,-1.0,2013.0,2
648,1,2,1921538,31.0475333,-17.835269,-1.0,500.0,52
648,1,2,1921539,31.0466728,-17.8364045,-1.0,1439.0,6
648,1,2,1922817,31.0586361,-17.825987,-1.0,678.0,32
648,1,2,1922819,31.05448,-17.8286533,-1.0,511.0,116
648,1,2,1923585,31.0637181,-17.821829,-1.0,738.0,22
648,1,2,1923586,31.0662978,-17.8300211,-1.0,710.0,52
648,1,2,1923587,31.0600412,-17.8264901,-1.0,940.0,64
648,1,2,1926913,31.0737852,-17.8692668,-1.0,768.0,158
648,1,2,1926915,31.0752417,-17.8686519,-1.0,2131.0,471
648,1,2,1932033,31.0690196,-17.8351145,-1.0,682.0,47
648,1,2,1932545,31.0790022,-17.8672651,-1.0,2178.0,298
648,1,2,1932547,31.0768192,-17.8737571,-1.0,1188.0,103
648,1,2,1933825,31.0464238,-17.8299885,-1.0,500.0,8
648,1,2,1933827,31.0476684,-17.8329601,-1.0,1117.0,15
648,1,2,1934083,31.0709773,-17.8410467,-1.0,1845.0,72
648,1,2,1934337,31.1140986,-17.8847036,-1.0,5247.0,7
648,1,2,1935361,31.0305044,-17.8224119,-1.0,7298.0,64
648,1,2,1935362,31.0541156,-17.8521326,-1.0,4490.0,44
648,1,2,1935363,31.0293595,-17.8438986,-1.0,3301.0,88
648,1,2,1935617,31.0495038,-17.8274942,-1.0,500.0,10
648,1,2,1939201,31.030075,-17.8302862,-1.0,500.0,5
648,1,2,1939202,31.0305371,-17.8381576,-1.0,500.0,6
648,1,2,1939203,31.0187597,-17.844098,-1.0,1748.0,17
648,1,2,1940737,31.0444611,-17.8211584,-1.0,1078.0,11
648,1,2,1940994,31.0464332,-17.8374876,-1.0,500.0,34
648,1,2,1942273,31.051652,-17.8278458,-1.0,727.0,28
