mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
624,1,1,65584,9.7243264,4.0604838,-1.0,1840.0,206
624,1,1,65735,9.6900618,4.039985,-1.0,1668.0,8
624,1,1,65746,9.6977795,4.0285076,-1.0,797.0,21
624,1,1,65754,9.7022746,4.0288444,-1.0,815.0,350
624,1,1,66144,9.7070846,4.0558343,-1.0,773.0,204
624,1,1,66145,9.7071483,4.0554289,-1.0,2863.0,211
624,1,1,66147,9.7117489,4.0389927,-1.0,2509.0,332
624,1,1,66151,9.7114657,4.0393338,-1.0,1297.0,241
624,1,1,66152,9.7134798,4.0372716,-1.0,652.0,125
624,1,1,66153,9.7111236,4.0383219,-1.0,1357.0,66
624,1,1,66154,9.7106565,4.0396933,-1.0,1208.0,280
624,1,1,66155,9.7131995,4.0386009,-1.0,678.0,161
624,1,1,66166,9.7042843,4.0433214,-1.0,500.0,21
624,1,1,66168,9.7025009,4.0448514,-1.0,591.0,8
624,1,1,66175,9.700077,4.0468043,-1.0,887.0,11
624,1,1,66356,9.7026205,4.0470575,-1.0,4308.0,33
624,1,1,66362,9.7166202,4.0388414,-1.0,6667.0,14
624,1,1,66363,9.7018054,4.0469294,-1.0,4377.0,45
624,1,1,66364,9.7035582,4.0513514,-1.0,1116.0,70
624,1,1,66376,9.6951464,4.0484719,-1.0,500.0,2
624,1,1,66377,9.693681,4.0480461,-1.0,1903.0,536
624,1,1,66381,9.6941436,4.0482256,-1.0,1504.0,319
624,1,1,66384,9.6940861,4.0481572,-1.0,1801.0,418
624,1,1,66385,9.6844226,4.0391221,-1.0,500.0,28
624,1,1,66626,9.7187169,4.072028,-1.0,3164.0,73
624,1,1,66633,9.7127905,4.066707,-1.0,4045.0,21
624,1,1,66716,9.6858545,4.0340722,-1.0,500.0,13
624,1,1,66723,9.686798,4.0331841,-1.0,500.0,2
624,1,1,66725,9.6880818,4.0378262,-1.0,706.0,16
624,1,1,67317,9.7100762,4.0220477,-1.0,791.0,20
624,1,1,67318,9.7140664,4.0185357,-1.0,803.0,22
624,1,1,67321,9.7103262,4.0223878,-1.0,500.0,14
624,1,1,67322,9.7151009,4.0165518,-1.0,1867.0,38
624,1,1,67324,9.7096077,4.0235678,-1.0,500.0,11
624,1,1,67325,9.7119461,4.0215532,-1.0,1098.0,23
624,1,1,67496,9.6921118,4.0342512,-1.0,502.0,9
624,1,1,67499,9.6900122,4.0342019,-1.0,500.0,14
624,1,1,67688,9.7227607,4.0506449,-1.0,2195.0,57
624,1,1,68186,9.7013271,4.060208,-1.0,2397.0,21
624,1,1,68194,9.6968694,4.063977,-1.0,3241.0,117
624,1,1,68836,9.7007894,4.0359608,-1.0,8236.0,247
