mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
652,1,8,72103653,25.9190802,-24.5939207,-1.0,500.0,11
652,1,9,2016,25.3538607,-24.9254659,-1.0,500.0,4
652,1,9,3032,25.6028332,-25.2407634,-1.0,500.0,9
652,1,477,17301,25.9373943,-24.6443381,-1.0,532.0,27
652,1,524,10702,25.8429517,-24.558619,-1.0,500.0,2
652,1,524,16003,25.8344285,-24.575631,-1.0,500.0,2
652,1,1101,2049,25.9245095,-24.6722093,-1.0,500.0,70
652,1,1101,2561,25.9255969,-24.6749871,-1.0,739.0,16
652,1,1101,3331,25.9078914,-24.6413677,-1.0,2237.0,604
652,1,1101,3586,25.8982744,-24.6506819,-1.0,4141.0,450
652,1,1101,3841,25.9157095,-24.6579658,-1.0,4010.0,14
652,1,1101,3842,25.9117945,-24.6601056,-1.0,715.0,26
652,1,1101,3843,25.912742,-24.6578419,-1.0,667.0,37
652,1,1101,11301,25.9025428,-24.6337944,-1.0,3744.0,242
652,1,1101,11303,25.893878,-24.6427275,-1.0,4211.0,10
652,1,1101,11311,25.9470854,-24.6332712,-1.0,12294.0,49
652,1,1101,11313,25.923622,-24.6428745,-1.0,5039.0,73
652,1,1101,11411,25.9014463,-24.6402776,-1.0,4398.0,39
652,1,1101,11671,25.942751,-24.6502113,-1.0,6993.0,18
652,1,1101,11672,25.9638085,-24.6785784,-1.0,2284.0,54
652,1,1101,11681,25.9424083,-24.6331523,-1.0,4856.0,19
652,1,1101,11701,25.9080244,-24.6354849,-1.0,4096.0,308
652,1,1101,11702,25.9037035516129,-24.6238301,-1.0,3986.54838709677,31
652,1,1101,11703,25.9052643,-24.6430212,-1.0,3267.0,67
652,1,1101,17841,25.9016751,-24.6303086,-1.0,866.0,45
652,1,1101,17843,25.9062676,-24.6447564,-1.0,2808.0,3
652,1,1101,20995,25.9074868,-24.6586543,-1.0,500.0,2
652,1,1101,23553,25.8998817,-24.6574361,-1.0,3418.0,73
652,1,1101,23554,25.9013802,-24.6606235,-1.0,767.0,28
652,1,1101,23555,25.8977308,-24.6606026,-1.0,3397.0,17
652,1,1101,33538,25.9204452,-24.6685796,-1.0,1402.0,109
652,1,1101,34817,25.9270208,-24.6687513,-1.0,635.0,142
652,1,1101,34818,25.9242491,-24.6716812,-1.0,1149.0,796
652,1,1101,42753,25.9123556,-24.6604449,-1.0,500.0,13
652,1,1101,42754,25.9092272,-24.6615713,-1.0,500.0,7
652,1,1101,42755,25.9119568,-24.6600392,-1.0,500.0,2
652,1,1101,43267,25.9188869,-24.6598871,-1.0,616.0,16
652,1,1101,43522,25.9546175,-24.6686109,-1.0,500.0,4
652,1,1101,43523,25.9382904,-24.6709792,-1.0,1141.0,11
652,1,1101,44291,25.9272531,-24.6442204,-1.0,1012.0,44
652,1,1101,47106,25.9044675,-24.6574455,-1.0,500.0,16
652,1,1101,49409,25.9259347,-24.6445971,-1.0,1052.0,107
652,1,1101,58881,25.9253014,-24.6721305,-1.0,3617.0,64
652,1,1101,58883,25.9266254,-24.6853784,-1.0,500.0,3
652,1,1101,74498,25.9291487,-24.664442,-1.0,500.0,17
652,1,1101,82690,25.902925,-24.6591911,-1.0,2761.0,16
652,1,1101,72109771,25.939523,-24.6454642,-1.0,500.0,3
652,1,1102,9729,25.6779845,-25.2015456,-1.0,1760.0,10
652,1,1102,9730,25.6731792,-25.219993,-1.0,1594.0,27
652,1,1102,9731,25.6336204,-25.2503074,-1.0,13760.0,22
652,1,1102,11503,25.6399741,-25.2633635,-1.0,24378.0,49
652,1,1102,12033,25.8590792,-24.8586022,-1.0,834.0,2
652,1,1102,12034,25.8603671,-24.8661659,-1.0,701.0,9
652,1,1102,12289,25.8800312,-24.8722718,-1.0,594.0,2
