mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
630,1,3,1122,29.0474063,-4.1985168,-1.0,500.0,2
630,1,1002,20931,15.2793322,-4.4317528,-1.0,500.0,3
630,1,1002,20933,15.2782984,-4.4337638,-1.0,794.0,3
630,1,1002,20936,15.2793729,-4.4316422,-1.0,500.0,2
630,1,1002,20937,15.2774843,-4.4352007,-1.0,612.0,2
630,1,1002,54131,15.2566616,-4.4363528,-1.0,706.0,2
630,1,1002,54132,15.2544258,-4.4406722,-1.0,880.0,4
630,1,1002,54137,15.2531695,-4.4433266,-1.0,500.0,3
630,1,1002,54901,15.274199,-4.43118,-1.0,1795.0,2
630,1,1002,56912,15.2783571,-4.4389353,-1.0,609.0,9
630,1,1002,56931,15.279554,-4.4334369,-1.0,500.0,6
630,1,1002,56936,15.2793041,-4.4316987,-1.0,500.0,2
630,1,1002,60292,15.2793171,-4.4317381,-1.0,500.0,3
630,1,1002,60297,15.2784205,-4.4337814,-1.0,932.0,5
630,1,1002,61261,15.2784241,-4.4338345,-1.0,766.0,4
630,1,1002,61266,15.2778458,-4.4424757,-1.0,3320.0,37
630,1,1002,61321,15.2579014,-4.4330792,-1.0,500.0,2
630,1,1002,61323,15.2559177,-4.4399155,-1.0,500.0,2
630,1,1002,61326,15.2579242,-4.4326597,-1.0,500.0,2
630,1,1003,20613,15.2598025,-4.3831038,-1.0,893.0,4
630,1,1003,20731,15.2593279,-4.3907587,-1.0,500.0,4
630,1,1003,20736,15.2593462,-4.3908074,-1.0,500.0,5
630,1,1003,20737,15.2543023,-4.4026423,-1.0,1599.0,4
630,1,1003,20741,15.253478,-4.4075837,-1.0,754.0,10
630,1,1003,20742,15.2572738,-4.4354382,-1.0,520.0,2
630,1,1003,20748,15.2538956,-4.4075652,-1.0,792.0,4
630,1,1003,51308,15.2609983,-4.4011986,-1.0,670.0,3
630,1,1003,51902,15.2782553,-4.4419861,-1.0,1137.0,34
630,1,1003,52042,15.2595533,-4.3908616,-1.0,500.0,2
630,1,1003,52107,15.2589018,-4.3943615,-1.0,635.0,8
630,1,1003,52978,15.2566026,-4.4206575,-1.0,3536.0,8
630,1,1003,56471,15.2564237,-4.4052829,-1.0,500.0,8
630,1,1003,56473,15.2503344,-4.4083647,-1.0,917.0,17
630,1,1003,56476,15.2569936,-4.4036649,-1.0,500.0,9
630,1,1003,56478,15.2523949,-4.4080187,-1.0,1064.0,17
630,1,1003,56841,15.2596078,-4.3914619,-1.0,500.0,13
630,1,1003,56842,15.2596184,-4.3920038,-1.0,803.0,12
630,1,1003,56843,15.2576377,-4.4004945,-1.0,500.0,7
630,1,1003,56846,15.259583,-4.3901582,-1.0,938.0,13
630,1,1003,56847,15.2591081,-4.393498,-1.0,734.0,6
630,1,1003,56983,15.2598558,-4.3810802,-1.0,500.0,3
630,1,1003,56988,15.2598791,-4.3810486,-1.0,500.0,3
630,1,1003,57436,15.252914,-4.4075696,-1.0,500.0,2
630,1,1003,57437,15.2576948,-4.4401447,-1.0,500.0,2
630,1,1003,59302,15.2594562,-4.3905952,-1.0,500.0,3
630,1,1003,59307,15.2591965,-4.3939587,-1.0,584.0,2
630,1,1003,60262,15.2798895,-4.4268315,-1.0,2087.0,3
630,1,1003,60322,15.2484542,-4.4086224,-1.0,692.0,22
630,1,1003,60327,15.2462543,-4.4090876,-1.0,812.0,6
630,1,1003,61341,15.2599702,-4.3809273,-1.0,500.0,2
630,1,1003,61342,15.2597776,-4.3812853,-1.0,500.0,4
630,1,1003,61347,15.2597751,-4.3813219,-1.0,500.0,4
630,1,1003,61372,15.2594327,-4.3909246,-1.0,500.0,5
630,1,1003,61801,15.2234662,-4.390522,-1.0,4448.0,12
630,1,1003,61802,15.2613586,-4.4198663,-1.0,3230.0,11
630,1,1003,61806,15.2491281,-4.4085065,-1.0,500.0,12
630,1,1003,61807,15.2532654,-4.4118739,-1.0,3115.0,6
630,1,1003,63372,15.2571462,-4.4032539,-1.0,500.0,8
630,1,1003,63373,15.2471289,-4.4077801,-1.0,1119.0,9
630,1,1003,63376,15.2577532,-4.3993379,-1.0,972.0,7
630,1,1003,63377,15.2570813,-4.4036532,-1.0,534.0,10
630,1,1003,63378,15.2464727,-4.4087331,-1.0,789.0,16
630,1,1004,55492,15.2540519,-4.3534978,-1.0,757.0,8
630,1,1004,55493,15.250556,-4.3535174,-1.0,920.0,17
630,1,1004,55498,15.2506511,-4.3536991,-1.0,965.0,28
630,1,1004,56341,15.2632928,-4.3469758,-1.0,500.0,5
630,1,1004,58872,15.2582003,-4.3784231,-1.0,500.0,4
630,1,1009,2031,15.333465,-4.3508873,-1.0,1042.0,23
630,1,1009,2032,15.3362774,-4.3553274,-1.0,738.0,43
630,1,1009,2033,15.334654,-4.3543686,-1.0,1140.0,49
630,1,1009,2034,15.3331544,-4.3511034,-1.0,500.0,25
630,1,1009,2035,15.3357298,-4.3538629,-1.0,500.0,42
630,1,1009,2036,15.3339846,-4.3527497,-1.0,828.0,33
630,1,1009,20623,15.3369678,-4.3562471,-1.0,500.0,3
630,1,1009,20628,15.335083,-4.3526197,-1.0,500.0,11
630,1,1009,50771,15.3285881,-4.33883,-1.0,1848.0,14
630,1,1009,50772,15.3302791,-4.3435868,-1.0,500.0,2
630,1,1009,50773,15.3261927,-4.3468782,-1.0,662.0,5
630,1,1009,50776,15.32855,-4.3404868,-1.0,500.0,7
630,1,1009,50777,15.3314493,-4.3446723,-1.0,814.0,3
630,1,1009,50778,15.3246498,-4.346428,-1.0,500.0,2
630,1,1009,51781,15.3250923,-4.3469961,-1.0,722.0,8
630,1,1009,51786,15.3272546,-4.34547,-1.0,605.0,6
630,1,1009,53522,15.315085,-4.3404433,-1.0,511.0,22
630,1,1009,53526,15.3131711,-4.3359236,-1.0,617.0,5
630,1,1009,53527,15.3150265,-4.3403243,-1.0,505.0,13
630,1,1009,55446,15.3272296,-4.3516523,-1.0,564.0,3
630,1,1009,56501,15.327814,-4.3472455,-1.0,631.0,6
630,1,1009,56502,15.3305429,-4.3520798,-1.0,1344.0,12
630,1,1009,56503,15.3281938,-4.3519536,-1.0,500.0,2
630,1,1009,56506,15.3296599,-4.3512996,-1.0,746.0,11
630,1,1009,56507,15.3299006,-4.3518542,-1.0,500.0,11
630,1,1009,56508,15.3255322,-4.3538048,-1.0,500.0,2
630,1,1009,57271,15.3185083,-4.3393061,-1.0,500.0,3
630,1,1009,57272,15.3200857,-4.3416587,-1.0,551.0,4
630,1,1009,57276,15.3186255,-4.3395162,-1.0,500.0,5
630,1,1009,57277,15.3210033,-4.3424137,-1.0,566.0,9
630,1,1009,59183,15.332813,-4.3506524,-1.0,500.0,3
630,1,1009,59188,15.3326234,-4.3505966,-1.0,584.0,12
630,1,1009,61058,15.3193542,-4.3396503,-1.0,1099.0,7
630,1,1009,62877,15.3203637,-4.3433056,-1.0,606.0,7
630,1,1014,51933,15.3912219,-4.3969814,-1.0,1985.0,3
630,1,1014,53652,15.4458599,-4.3897485,-1.0,2341.0,8
630,1,1014,54401,15.5151095,-4.3256088,-1.0,500.0,2
630,1,1014,55526,15.501236,-4.343099,-1.0,500.0,87
630,1,1014,56942,15.4152724,-4.4069735,-1.0,2276.0,81
630,1,1014,56943,15.4071002,-4.4025854,-1.0,500.0,2
630,1,1014,62991,15.5144028,-4.3315702,-1.0,571.0,2
630,1,1014,63552,15.5151124,-4.3253947,-1.0,500.0,2
630,1,1014,63553,15.5151029,-4.326092,-1.0,500.0,2
630,1,1014,63557,15.5151057,-4.3258828,-1.0,500.0,2
630,1,1014,63558,15.5151062,-4.3258529,-1.0,500.0,2
630,1,1016,51918,15.3086732,-4.3058195,-1.0,500.0,4
630,1,1016,52561,15.306697,-4.3071683,-1.0,500.0,6
630,1,1016,52567,15.3068074,-4.3072567,-1.0,500.0,5
630,1,1016,53062,15.2996738,-4.3091077,-1.0,1089.0,36
630,1,1016,53131,15.3077438,-4.3069797,-1.0,946.0,21
630,1,1016,53138,15.3076399,-4.3066935,-1.0,651.0,19
630,1,1016,55916,15.299493,-4.3089696,-1.0,604.0,75
630,1,1016,55917,15.2997288,-4.3094946,-1.0,500.0,75
630,1,1016,55918,15.2988219,-4.3094849,-1.0,1103.0,65
630,1,1016,56642,15.3241798,-4.3116848,-1.0,2186.0,25
630,1,1016,56643,15.3237791,-4.3093515,-1.0,500.0,6
630,1,1016,56646,15.3233601,-4.3088452,-1.0,726.0,17
630,1,1016,56647,15.3236291,-4.3102517,-1.0,947.0,23
630,1,1016,57887,15.3088823,-4.3062561,-1.0,500.0,4
630,1,1016,58591,15.3011703,-4.3094721,-1.0,594.0,85
630,1,1016,58592,15.302784,-4.3101864,-1.0,815.0,22
630,1,1016,58593,15.3028411,-4.3144788,-1.0,821.0,81
630,1,1016,58596,15.3022308,-4.3087533,-1.0,710.0,24
630,1,1016,58597,15.3027801,-4.3097124,-1.0,647.0,17
630,1,1016,58598,15.3023925,-4.3108827,-1.0,590.0,30
630,1,1016,59768,15.3118322,-4.3040723,-1.0,782.0,7
630,1,1016,63272,15.3057107,-4.3069603,-1.0,822.0,16
630,1,1016,63277,15.3053953,-4.3087021,-1.0,1221.0,22
630,1,1016,63291,15.3254276,-4.3092431,-1.0,500.0,11
630,1,1016,63292,15.3310277,-4.3139576,-1.0,734.0,80
630,1,1016,63293,15.3247126,-4.3097225,-1.0,500.0,10
630,1,1016,63296,15.3272599,-4.3085912,-1.0,500.0,14
630,1,1016,63297,15.3309493,-4.3139065,-1.0,738.0,45
630,1,1016,63298,15.3245674,-4.3098498,-1.0,500.0,11
630,1,1016,64141,15.3282026,-4.3070484,-1.0,500.0,11
630,1,1016,64146,15.3287752,-4.3069148,-1.0,500.0,8
630,1,1016,64341,15.3031975,-4.3138489,-1.0,531.0,3
630,1,1016,64346,15.3022904,-4.3104304,-1.0,500.0,7
630,1,1017,51771,15.3004096,-4.3102742,-1.0,591.0,6
630,1,1017,52727,15.2743357,-4.3212911,-1.0,1839.0,24
630,1,1017,52728,15.2661291,-4.3264347,-1.0,1754.0,45
