mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
213,3,1,1000,1.482088,42.4468422,-1.0,12443.0,1788
213,3,1,1001,1.4838726,42.4506966,-1.0,6366.0,2525
213,3,1,1021,1.4989161,42.4934465,-1.0,2624.0,2700
213,3,1,1095,1.5235464,42.5207006,-1.0,2196.0,189
213,3,1,1112,1.5172468,42.5029873,-1.0,625.0,8
213,3,1,1126,1.492116,42.4840775,-1.0,2385.0,969
213,3,1,1402,1.5367447,42.5098143,-1.0,3274.0,1247
213,3,1,1580,1.475944,42.439073,-1.0,3053.0,1367
213,3,1,1610,1.490456,42.4645458,-1.0,4129.0,1903
213,3,1,1611,1.4888868629648,42.4604513720873,-1.0,1873.99008428359,2017
213,3,1,1630,1.4907799,42.4777471,-1.0,2036.0,1423
213,3,1,1760,1.4816919,42.4499124,-1.0,9907.0,3209
213,3,1,1770,1.485307,42.4576284,-1.0,8606.0,4070
213,3,1,19670142,1.4648348,42.4176197,-1.0,500.0,4
213,3,2,1050,1.5210012,42.524967,-1.0,1107.0,122
213,3,2,2020,1.4887272,42.569127,-1.0,12414.0,268
213,3,2,2021,1.4863089,42.5707999,-1.0,11945.0,351
213,3,2,2080,1.5217059,42.5473455,-1.0,8088.0,1838
213,3,2,2081,1.5252529,42.5540437,-1.0,7923.0,1702
213,3,2,2090,1.485012,42.622626,-1.0,3479.0,769
213,3,2,2520,1.5235775,42.5506678,-1.0,15651.0,824
213,3,2,2550,1.5262127,42.6149792,-1.0,4621.0,205
213,3,2,2571,1.5214331,42.531702,-1.0,3419.0,517
213,3,2,2590,1.4854885,42.6272441,-1.0,7283.0,651
213,3,2,3672,1.471326,42.570361,-1.0,500.0,10
213,3,2,4500,1.4699895,42.568591,-1.0,500.0,6
213,3,3,3040,1.7342161,42.5446343,-1.0,12230.0,1726
213,3,3,3090,1.7411085,42.5472275,-1.0,14144.0,2719
213,3,3,3091,1.6697402,42.5518232,-1.0,60441.0,2924
213,3,3,3100,1.6599747,42.5802431,-1.0,6119.0,2686
213,3,3,3140,1.7324126,42.5462868,-1.0,1145.0,229
213,3,3,3520,1.6538989,42.5786519,-1.0,5610.0,5174
213,3,3,3530,1.7155041,42.544243,-1.0,14245.0,4529
213,3,3,3531,1.6988133,42.5471988,-1.0,63484.0,4819
213,3,3,3540,1.6587354,42.5766339,-1.0,500.0,2
213,3,3,3541,1.6578634,42.577287,-1.0,500.0,10
213,3,3,3560,1.6661983,42.5724688,-1.0,19841.0,5342
213,3,3,3562,1.6551109,42.5794356,-1.0,18802.0,4271
213,3,3,3620,1.7338968,42.5412115,-1.0,1538.0,100
213,3,3,19661891,1.7247279,42.5396496,-1.0,500.0,3
213,3,21,2312,1.4672328,42.4324419,-1.0,500.0,2
213,3,21,19660810,1.4914334,42.4672,-1.0,3274.0,574
213,3,21,19660811,1.4885089,42.4588703,-1.0,1140.0,289
213,3,21,19660815,1.4928448,42.4690074,-1.0,7303.0,1000
213,3,21,19660830,1.5148854,42.5025746,-1.0,11796.0,360
213,3,21,19660831,1.5141857,42.5020626,-1.0,1696.0,201
213,3,21,19660835,1.51433,42.5023795,-1.0,1009.0,334
213,3,21,19660840,1.5359911,42.507477,-1.0,1402.0,179
213,3,21,19660841,1.5309589,42.5071515,-1.0,800.0,296
213,3,21,19660845,1.5417498,42.512474,-1.0,3998.0,357
213,3,21,19660846,1.5307498,42.5088725,-1.0,2846.0,204
213,3,21,19660847,1.5324934,42.5094239,-1.0,903.0,142
213,3,21,19660850,1.5263786,42.5075878,-1.0,714.0,261
