mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
542,1,3,22453,178.6093457,-18.2586477,-1.0,500.0,3
542,1,4,23053,177.4442017,-17.6161532,-1.0,1626.0,21
542,1,6,20283,179.3299942,-16.7663815,-1.0,19041.0,182
542,1,6,20701,179.3361134,-16.7818852,-1.0,5679.0,629
542,1,6,21313,-179.7263808,-16.7535073,-1.0,500.0,10
542,1,6,22393,179.2579825,-16.6670402,-1.0,15475.0,79
542,1,6,22401,179.3114656,-16.7300462,-1.0,14873.0,256
542,1,10,19757622,177.4200276,-18.1405334,-1.0,500.0,2
542,1,20,19756448,178.4412494,-18.1070505,-1.0,797.0,28
542,1,20,19757641,178.4372431,-18.1126941,-1.0,880.0,4
542,1,20,19757669,178.4517608,-18.114514,-1.0,1238.0,9
542,1,20,19757722,178.4589409,-18.1344079,-1.0,648.0,6
542,1,20,19758138,178.4597157,-18.1254511,-1.0,714.0,21
542,1,20,19758141,178.4588626,-18.1243337,-1.0,903.0,44
542,1,20,19760290,178.4392815,-18.1116626,-1.0,500.0,2
542,1,30,19759818,178.5000262,-18.0826542,-1.0,1901.0,33
542,1,40,19821925,177.4147961,-17.8029545,-1.0,2253.0,9
542,1,40,19822098,177.4046302,-17.6556993,-1.0,20460.0,19
542,1,40,19822110,177.3211349,-17.872227,-1.0,12259.0,76
542,1,40,19822129,177.6363592,-17.4945309,-1.0,42403.0,185
542,1,40,19822327,177.3216625,-18.1044661,-1.0,500.0,5
542,1,40,19822494,177.1833654,-17.7655321,-1.0,2107.0,12
542,1,40,19822496,177.2513381,-17.8067112,-1.0,8916.0,15
542,1,40,19822497,177.174697,-17.7834785,-1.0,18206.0,20
542,1,40,19822793,177.3868279,-17.7827802,-1.0,1422.0,97
542,1,40,19822799,177.3900535,-17.7858788,-1.0,1231.0,15
542,1,40,19822801,177.3812259,-17.7793483,-1.0,500.0,5
542,1,40,19823658,177.308052,-17.7772494,-1.0,3117.0,6
542,1,40,19823835,177.3635908,-17.76799,-1.0,3453.0,7
542,1,40,19823838,177.3538142,-17.7719789,-1.0,2740.0,5
542,1,40,19823840,177.3751599,-17.7729913,-1.0,569.0,31
542,1,40,19824008,177.452097,-17.7534112,-1.0,500.0,20
542,1,40,19824016,177.1954663,-17.4495654,-1.0,45386.0,202
542,1,40,19824346,177.2589657,-17.7863622,-1.0,500.0,2
542,1,40,19824675,177.3835487,-17.7632637,-1.0,39702.0,41
542,1,40,19824678,177.3847155,-17.7683419,-1.0,1011.0,42
542,1,40,19824681,177.3816288,-17.7656017,-1.0,1398.0,60
542,1,40,19825489,177.4508575,-17.7519361,-1.0,500.0,4
542,1,40,19825674,177.3582245,-17.7757788,-1.0,2033.0,6
542,1,40,19826150,177.3772638,-17.7732056,-1.0,500.0,3
542,1,60,19822200,117.1358888,-16.8378608,-1.0,100000.0,17
542,1,60,19822205,179.9034467,-16.7001301,-1.0,1749.0,5
542,1,60,19822208,179.9173928,-16.7109098,-1.0,8144.0,10
542,1,60,19822905,179.3231361,-16.7767726,-1.0,1320.0,36
542,1,60,19822906,179.3343761,-16.7791162,-1.0,500.0,6
542,1,60,19822908,179.3285568,-16.7777634,-1.0,638.0,15
542,1,60,19822910,179.3428889,-16.7767572,-1.0,1035.0,12
542,1,60,19822911,179.3245446,-16.7764921,-1.0,892.0,6
542,1,60,19823088,179.4886317,-16.799796,-1.0,2826.0,9
542,1,60,19824268,179.2564296,-16.6661967,-1.0,9310.0,25
542,1,60,19824276,179.2133383,-16.6369211,-1.0,500.0,2
542,1,60,19824938,179.5158772,-16.7988364,-1.0,960.0,26
542,1,110,11266,178.2897795,-18.1348856,-1.0,500.0,2
542,1,110,20993,178.0681123,-18.2548729,-1.0,500.0,2
542,1,110,75777,178.0832133,-18.2472973,-1.0,703.0,75
542,1,110,75780,178.0833007,-18.2469066,-1.0,500.0,15
542,1,120,2817,178.4448323,-18.1094859,-1.0,1148.0,4
542,1,120,2820,178.440829,-18.1034371,-1.0,620.0,32
542,1,120,3840,178.4861402,-18.0942617,-1.0,500.0,2
542,1,120,3841,178.4836233,-18.0954874,-1.0,500.0,10
542,1,120,3842,178.4824511,-18.0967342,-1.0,500.0,9
542,1,120,3843,178.4852013,-18.0945636,-1.0,500.0,4
542,1,120,3845,178.4823048,-18.0960555,-1.0,500.0,2
542,1,120,4352,178.4308713,-18.1480364,-1.0,948.0,5
542,1,120,5378,178.4595096,-18.1258112,-1.0,500.0,3
542,1,120,9473,178.4098568,-18.1139818,-1.0,500.0,4
542,1,120,9728,178.4430951,-18.1457401,-1.0,1135.0,63
542,1,120,9729,178.4387211,-18.1459159,-1.0,783.0,44
542,1,120,9730,178.437472,-18.1428336,-1.0,503.0,42
542,1,120,9731,178.4448036,-18.1463052,-1.0,500.0,37
542,1,120,9732,178.4407632,-18.1464999,-1.0,500.0,10
542,1,120,9733,178.4399351,-18.1396024,-1.0,914.0,8
542,1,120,13573,178.425004,-18.1461445,-1.0,500.0,11
542,1,120,15360,178.4254832,-18.1348255,-1.0,500.0,7
542,1,120,15361,178.4253644,-18.1359299,-1.0,500.0,2
542,1,120,15363,178.4251739,-18.1347812,-1.0,500.0,2
542,1,120,15365,178.4241292,-18.1392129,-1.0,500.0,4
542,1,120,16897,178.4331687,-18.14437,-1.0,678.0,5
542,1,120,16900,178.4332563,-18.1451484,-1.0,500.0,2
542,1,120,21760,178.4364251,-18.1544511,-1.0,500.0,9
542,1,120,22018,178.4660594,-18.1104292,-1.0,500.0,2
542,1,120,22021,178.4648699,-18.1128122,-1.0,894.0,3
542,1,120,22022,178.4666615,-18.1098004,-1.0,500.0,20
542,1,120,22274,178.4303552,-18.1270339,-1.0,500.0,2
542,1,120,22277,178.4301559,-18.1272968,-1.0,500.0,3
542,1,120,22530,178.494236,-18.0967901,-1.0,500.0,2
542,1,120,22533,178.4938645,-18.0968322,-1.0,500.0,3
542,1,120,22784,178.4484156,-18.1255434,-1.0,1039.0,2
542,1,120,23042,178.4337113,-18.1453955,-1.0,500.0,21
542,1,120,23045,178.4335762,-18.1453377,-1.0,500.0,17
542,1,120,25344,178.4479645,-18.1484184,-1.0,500.0,31
542,1,120,25346,178.4460588,-18.14958,-1.0,500.0,24
542,1,120,25347,178.4484183,-18.148325,-1.0,545.0,29
542,1,120,33283,178.4417997,-18.1118611,-1.0,508.0,20
542,1,120,33284,178.4460139,-18.1158421,-1.0,1918.0,29
542,1,120,33286,178.4382976,-18.1147516,-1.0,1595.0,27
542,1,120,34049,178.4563732,-18.117245,-1.0,1707.0,68
542,1,120,34050,178.4527339,-18.1149981,-1.0,620.0,107
542,1,120,34052,178.4573437,-18.1176147,-1.0,1042.0,61
542,1,120,34053,178.4513888,-18.1148977,-1.0,1329.0,34
542,1,120,35328,178.4600712,-18.1367475,-1.0,500.0,154
542,1,120,35329,178.4574822,-18.1395726,-1.0,500.0,2
