mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
746,2,101,10022,-54.0641795,5.460863,-1.0,5320.0,8
746,2,102,4011,-55.173373,5.830125,-1.0,1031.0,177
746,2,102,4012,-55.1771047,5.8262156,-1.0,2149.0,238
746,2,102,4013,-55.1829233,5.8284393,-1.0,2724.0,449
746,2,102,4032,-55.11518,5.8443437,-1.0,500.0,35
746,2,102,4033,-55.1235753,5.8629169,-1.0,746.0,60
746,2,102,4041,-55.1467571,5.8302549,-1.0,1867.0,391
746,2,102,4042,-55.1493613,5.8298658,-1.0,1870.0,402
746,2,102,4043,-55.1470668,5.8301252,-1.0,1520.0,190
746,2,102,4061,-55.149084,5.8342244,-1.0,2662.0,645
746,2,102,4062,-55.1524593,5.8314867,-1.0,2026.0,494
746,2,102,4063,-55.1566988,5.8341462,-1.0,1976.0,635
746,2,102,4071,-55.1657039,5.8566199,-1.0,2059.0,306
746,2,102,4072,-55.159179,5.854163,-1.0,2628.0,648
746,2,102,4073,-55.166677,5.8529497,-1.0,3484.0,501
746,2,102,4109,-55.1330009,5.8201814,-1.0,3369.0,129
746,2,102,4110,-55.1307646,5.8062913,-1.0,500.0,11
746,2,102,4161,-55.1642194,5.8278671,-1.0,2879.0,1332
746,2,102,4162,-55.1648065,5.8261497,-1.0,2947.0,1916
746,2,102,4163,-55.1623538,5.8248189,-1.0,3522.0,1243
746,2,102,4200,-55.1201335,5.8402897,-1.0,1753.0,117
746,2,102,4201,-55.1264709,5.840743,-1.0,2398.0,156
746,2,102,4209,-55.1942873,5.8146652,-1.0,1517.0,84
746,2,102,4210,-55.1947509,5.813112,-1.0,2008.0,78
746,2,102,4211,-55.2024259,5.8155108,-1.0,605.0,33
746,2,102,4229,-55.1730109,5.8085978,-1.0,3065.0,388
746,2,102,4230,-55.1885764,5.7886079,-1.0,1174.0,25
746,2,102,4231,-55.1803766,5.7970522,-1.0,3408.0,371
746,2,102,4240,-55.1273415,5.8600304,-1.0,1522.0,133
746,2,102,4241,-55.1389624,5.8475651,-1.0,1674.0,70
746,2,102,4249,-55.1621845,5.8525321,-1.0,2011.0,345
746,2,102,4250,-55.1599358,5.8344488,-1.0,2970.0,670
746,2,102,4251,-55.1755978,5.8494851,-1.0,1916.0,505
746,2,102,4259,-55.2197375,5.807369,-1.0,2918.0,29
746,2,102,4260,-55.2052824,5.7909393,-1.0,2832.0,148
746,2,102,4261,-55.2235054,5.7854641,-1.0,2615.0,171
746,2,102,4269,-55.2145772,5.8140003,-1.0,1491.0,66
746,2,102,4270,-55.2106253,5.8138369,-1.0,1351.0,69
746,2,102,4271,-55.2170599,5.8110308,-1.0,1155.0,57
746,2,102,4279,-55.1734462,5.8216519,-1.0,1999.0,325
746,2,102,4280,-55.1758615,5.8169622,-1.0,2052.0,522
746,2,102,4281,-55.1791141,5.8199654,-1.0,2993.0,453
746,2,102,4289,-55.1784857,5.8171064,-1.0,1914.0,573
746,2,102,4290,-55.1783612,5.811272,-1.0,2718.0,415
746,2,102,4291,-55.1859292,5.8125139,-1.0,2454.0,132
746,2,102,4299,-55.1903661,5.7894598,-1.0,3213.0,346
746,2,102,4300,-55.1879605,5.7879381,-1.0,2118.0,124
746,2,102,4301,-55.1960738,5.7845496,-1.0,2198.0,146
746,2,102,4323,-55.1648525,5.8054819,-1.0,500.0,11
746,2,102,4335,-55.2047545,5.8316794,-1.0,597.0,54
746,2,102,4336,-55.2003222,5.8303962,-1.0,2363.0,174
746,2,102,4337,-55.2125864,5.8158137,-1.0,500.0,18
746,2,102,4351,-55.1256154,5.8495286,-1.0,2699.0,128
746,2,102,4353,-55.1844182,5.8339164,-1.0,1828.0,168
746,2,102,4354,-55.1809266,5.8268277,-1.0,1449.0,108
746,2,102,4355,-55.1665454,5.8360774,-1.0,6712.0,294
746,2,102,4359,-55.1828296,5.8539841,-1.0,1964.0,101
746,2,102,4360,-55.1782324,5.8536248,-1.0,2458.0,231
746,2,102,4361,-55.1836815,5.8531658,-1.0,2432.0,398
746,2,102,4369,-55.1546481,5.8183111,-1.0,3088.0,337
746,2,102,4370,-55.1381037,5.8099812,-1.0,1930.0,132
746,2,102,4371,-55.15275,5.8090524,-1.0,2431.0,197
746,2,102,4381,-55.1576482,5.8068372,-1.0,500.0,18
746,2,102,4389,-55.1912771,5.7973824,-1.0,1797.0,130
746,2,102,4390,-55.1897736,5.7958148,-1.0,1141.0,147
746,2,102,4391,-55.1936738,5.7923578,-1.0,2667.0,294
746,2,102,4399,-55.186767,5.78732,-1.0,2137.0,167
746,2,102,4409,-55.1777825,5.8014217,-1.0,2463.0,138
746,2,102,4411,-55.1804553,5.7869245,-1.0,1449.0,84
746,2,102,4417,-55.1416644,5.8399608,-1.0,2973.0,302
746,2,102,4418,-55.1443063,5.8346982,-1.0,2191.0,180
746,2,102,4419,-55.1639588,5.8266106,-1.0,3965.0,1479
746,2,102,4420,-55.1653865,5.8223999,-1.0,2117.0,656
746,2,102,4421,-55.1702596,5.820141,-1.0,2135.0,388
746,2,102,4427,-55.1837053,5.8480859,-1.0,2636.0,612
746,2,102,4428,-55.1829002,5.8443081,-1.0,3434.0,825
746,2,102,4429,-55.17672,5.8462259,-1.0,7364.0,656
746,2,102,4430,-55.1209664,5.8624232,-1.0,819.0,58
746,2,102,4431,-55.1279642,5.8575329,-1.0,1831.0,253
746,2,102,4434,-55.1522283,5.850891,-1.0,1775.0,189
746,2,102,4435,-55.160173,5.8536134,-1.0,3461.0,681
746,2,102,4437,-55.1529833,5.8485659,-1.0,2480.0,396
746,2,102,4438,-55.1483688,5.8395227,-1.0,1666.0,149
746,2,102,4439,-55.1578439,5.8394015,-1.0,3106.0,485
746,2,102,4440,-55.1592036,5.8312316,-1.0,1369.0,130
746,2,102,4441,-55.1761188,5.8364989,-1.0,3735.0,663
746,2,102,4447,-55.1558331,5.8304579,-1.0,2375.0,1438
746,2,102,4448,-55.1589798,5.8250695,-1.0,2310.0,381
746,2,102,4449,-55.1666209,5.8274029,-1.0,4769.0,757
746,2,102,4450,-55.1953629,5.8276566,-1.0,621.0,32
746,2,102,4451,-55.1962213,5.8314603,-1.0,1331.0,130
746,2,102,4453,-55.1614218,5.8059065,-1.0,500.0,4
746,2,102,4457,-55.1708914,5.8164011,-1.0,1794.0,227
746,2,102,4458,-55.1724485,5.8068475,-1.0,3173.0,403
746,2,102,4459,-55.1755234,5.811651,-1.0,3065.0,634
746,2,102,4467,-55.1859286,5.8043524,-1.0,1565.0,208
746,2,102,4468,-55.1892057,5.8029275,-1.0,2211.0,169
746,2,102,4469,-55.1875185,5.8074132,-1.0,1752.0,130
746,2,102,4473,-55.2074505,5.8156937,-1.0,2125.0,115
746,2,102,4474,-55.2052335,5.8188117,-1.0,1155.0,117
746,2,102,4475,-55.203688,5.8152941,-1.0,2612.0,95
746,2,102,4483,-55.1381102,5.843377,-1.0,2444.0,233
746,2,102,4484,-55.1373533,5.8441805,-1.0,3155.0,412
746,2,102,4485,-55.1395975,5.8445549,-1.0,2495.0,330
746,2,102,4488,-55.1917054,5.7999103,-1.0,2040.0,39
746,2,102,4489,-55.2080945,5.788269,-1.0,1221.0,50
746,2,102,4497,-55.1970187,5.8271791,-1.0,794.0,38
746,2,102,4498,-55.201902,5.8180333,-1.0,4253.0,141
746,2,102,4499,-55.2019783,5.8297265,-1.0,1739.0,219
746,2,102,4507,-55.183109,5.821813,-1.0,1164.0,107
746,2,102,4508,-55.1849064,5.8161271,-1.0,1424.0,111
746,2,102,4509,-55.1834507,5.8258497,-1.0,1195.0,70
746,2,102,4527,-55.1872937,5.8417928,-1.0,2829.0,438
746,2,102,4528,-55.1939995,5.8298078,-1.0,4263.0,340
746,2,102,4529,-55.2098835,5.8413632,-1.0,2760.0,123
746,2,102,4537,-55.1212615,5.8623321,-1.0,885.0,90
746,2,102,4538,-55.1254283,5.8610182,-1.0,1488.0,172
746,2,102,4539,-55.1277158,5.8592643,-1.0,1901.0,125
746,2,102,4544,-55.1927322,5.8471174,-1.0,2229.0,75
746,2,102,4545,-55.2185516,5.8510996,-1.0,2885.0,130
746,2,102,4547,-55.1765621,5.8378247,-1.0,2971.0,479
746,2,102,4548,-55.180926,5.8379522,-1.0,1906.0,399
746,2,102,4549,-55.1825672,5.8447524,-1.0,2805.0,827
746,2,102,4587,-55.1814949,5.7969686,-1.0,2083.0,168
746,2,102,4588,-55.1807014,5.7862559,-1.0,1437.0,135
746,2,102,4589,-55.1861819,5.7913001,-1.0,2974.0,265
746,2,102,4591,-55.1435276,5.844678,-1.0,576.0,31
746,2,102,4599,-55.2109133,5.7822409,-1.0,540.0,24
746,2,102,4601,-55.1418285,5.8096776,-1.0,1539.0,106
746,2,102,4603,-55.1666801,5.8083466,-1.0,3672.0,381
746,2,102,4617,-55.156024,5.8334969,-1.0,2505.0,684
746,2,102,4618,-55.1511525,5.8268863,-1.0,3348.0,300
