mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
288,1,8,10511,-6.86765891336032,62.1605114659919,-1.0,19354.1160593792,741
288,1,8,12211,-6.7634661,62.0085107,-1.0,500.0,4
288,1,8,12911,-6.7031291,61.9989099,-1.0,4333.0,19
288,1,8,13612,-6.7737789,62.0094196,-1.0,721.0,7
288,1,8,46711,-6.8250677,62.2635653,-1.0,2666.0,2
288,1,8,46712,-6.7982853,62.2844884,-1.0,677.0,2
288,1,8,55112,-6.8492877,62.2832214,-1.0,7997.0,7
288,1,8,55113,-6.8901642,62.2831783,-1.0,5873.0,6
288,1,8,56011,-6.526632,62.2827694,-1.0,918.0,19
288,1,9,731120,-6.6998387,62.0691263,-1.0,5025.0,12
288,1,9,731518,-6.79617115,62.0498767,-1.0,600.0,32
288,1,9,731520,-6.78295,62.0457542,-1.0,1005.0,107
288,1,9,733020,-6.7506782,62.0193976,-1.0,7938.0,101
288,1,9,733117,-6.7648691,62.0095813,-1.0,1465.0,23
288,1,9,733120,-6.7661047,62.0085533,-1.0,500.0,60
288,1,9,733218,-6.7625871,62.0098469,-1.0,706.0,34
288,1,9,733220,-6.7635162,62.0139271,-1.0,677.0,711
288,1,9,733822,-6.7909342,62.017925,-1.0,2423.0,11
288,1,9,733917,-6.8276482,62.0151229,-1.0,3129.0,44
288,1,9,734121,-6.7787797,62.0154318,-1.0,807.0,11
288,1,9,734421,-6.7769927,62.0060067,-1.0,1701.0,18
288,1,9,734518,-6.7740294,62.0090073,-1.0,2984.0,32
288,1,9,734519,-6.7821939,62.0179047,-1.0,948.0,5
288,1,9,734521,-6.7725297,62.0093931,-1.0,512.0,57
288,1,9,734522,-6.7737184,62.0115554,-1.0,500.0,35
288,1,9,734918,-6.7730273,62.0107323,-1.0,1488.0,15
288,1,9,734921,-6.7728677,62.0079572,-1.0,772.0,46
288,1,9,737117,-6.8974335,62.0571534,-1.0,6085.0,326
288,1,9,738917,-6.8331255,61.9802486,-1.0,1353.0,7
288,1,9,761921,-6.7636083,62.0618029,-1.0,11301.0,146
288,1,9,763117,-6.6813903,62.2103663,-1.0,2472.0,44
288,1,9,763118,-6.7116744,62.2139836,-1.0,2150.0,20
288,1,9,763517,-6.685218,62.2155052,-1.0,844.0,2
288,1,9,767317,-6.9254458,62.3233392,-1.0,3068.0,95
288,1,9,767320,-6.9327256,62.3231111,-1.0,4579.0,110
288,1,9,767617,-6.812807,62.2641637,-1.0,3635.0,11
288,1,9,767618,-6.8087907,62.2862392,-1.0,500.0,17
288,1,9,767620,-6.8591007,62.2559885,-1.0,4999.0,85
288,1,9,776021,-6.8673889,62.3026783,-1.0,9710.0,38
288,1,9,776022,-6.8970921,62.3188548,-1.0,6530.0,22
288,1,2000,25858,-6.7650196,62.0342913,-1.0,15981.0,85
288,1,2000,25860,-6.7664785,62.0376971,-1.0,500.0,39
288,1,2000,25861,-6.7643102,62.0343199,-1.0,16000.0,53
288,1,2000,26372,-6.7725307,62.0423986,-1.0,500.0,45
288,1,2000,26628,-6.7696941,62.0685297,-1.0,3586.0,14
288,1,2000,26629,-6.8457408,62.0538588,-1.0,4492.0,32
288,1,2000,26632,-6.8646751,62.0565158,-1.0,5518.0,35
288,1,2000,26887,-6.8344067,62.0481253,-1.0,1988.0,346
288,1,2000,27140,-6.7813967,62.045129,-1.0,500.0,53
288,1,2000,27650,-6.7720231,62.0249857,-1.0,1187.0,23
288,1,2000,30977,-6.7698856,62.0351621,-1.0,18926.0,6
288,1,2000,30980,-6.7556449,62.017677,-1.0,500.0,2
288,1,2000,31233,-6.7671627,62.0088719,-1.0,3266.0,154
288,1,2000,31236,-6.7669791,62.0087941,-1.0,1542.0,43
288,1,2000,31489,-6.762172,62.0139937,-1.0,500.0,21
288,1,2000,31490,-6.7614521,62.0083439,-1.0,1291.0,20
288,1,2000,31491,-6.7667313,62.0130741,-1.0,2635.0,12
288,1,2000,31493,-6.764988,62.010931,-1.0,1293.0,5
288,1,2000,31497,-6.7612079,62.0097227,-1.0,1937.0,40
288,1,2000,32001,-6.770069,62.0199995,-1.0,1895.0,38
288,1,2000,32002,-6.7797155,62.0221655,-1.0,2451.0,2515
288,1,2000,32003,-6.7781894,62.0236047,-1.0,1387.0,144
288,1,2000,32004,-6.7687718,62.0194062,-1.0,500.0,5
288,1,2000,32005,-6.7846283,62.022733,-1.0,1700.0,190
288,1,2000,32008,-6.7794387,62.0220444,-1.0,3147.0,1204
288,1,2000,32513,-6.7946017,62.0115242,-1.0,1673.0,46
288,1,2000,32769,-6.7628639,62.0091636,-1.0,500.0,90
288,1,2000,32772,-6.7627916,62.0085727,-1.0,500.0,8
288,1,2000,32775,-6.7631198,62.0089361,-1.0,500.0,49
288,1,2000,33026,-6.7787654,61.9993549,-1.0,18953.0,341
288,1,2000,33030,-6.7861971,62.0085842,-1.0,500.0,25
288,1,2000,33032,-6.7778228,61.9990596,-1.0,685.0,28
288,1,2000,33033,-6.7912161,62.0086816,-1.0,1373.0,41
288,1,2000,33287,-6.8294576,62.0098066,-1.0,2929.0,41
288,1,2000,33793,-6.7734509,62.0145114,-1.0,2364.0,201
288,1,2000,33802,-6.7742891,62.0153869,-1.0,1285.0,55
288,1,2000,33804,-6.7760321,62.0185308,-1.0,1917.0,136
288,1,2000,34053,-6.8424099,61.9994431,-1.0,798.0,13
288,1,2000,34056,-6.8310283,62.0001503,-1.0,882.0,12
288,1,2000,34305,-6.7704297,62.0278174,-1.0,21220.0,211
288,1,2000,34311,-6.7732212,62.0276119,-1.0,16358.0,84
288,1,2000,34561,-6.7834608,62.0138892,-1.0,567.0,31
288,1,2000,34562,-6.7842234,62.0105877,-1.0,2753.0,98
288,1,2000,34819,-6.7755464,62.0119599,-1.0,21391.0,231
288,1,2000,35074,-6.7731872,62.0241248,-1.0,21535.0,111
288,1,2000,35080,-6.7796256,62.0225317,-1.0,16665.0,51
288,1,2000,35585,-6.7920211,61.9997027,-1.0,2486.0,100
288,1,2000,38407,-6.9051166,62.0604827,-1.0,2642.0,33
288,1,2000,41218,-6.9485768,62.102689,-1.0,17371.0,240
288,1,2000,41220,-6.9056607,62.1071633,-1.0,2241.0,15
288,1,2000,41479,-6.9070629,62.0622382,-1.0,4152.0,327
288,1,2000,42244,-6.8760249,62.1261071,-1.0,598.0,18
288,1,2000,42245,-6.889506,62.1171105,-1.0,1636.0,5
288,1,2000,43016,-7.1780795,62.2464545,-1.0,514.0,16
288,1,2000,43777,-7.009087,62.1848283,-1.0,2332.0,159
288,1,2000,44033,-6.9965057,62.2180827,-1.0,1327.0,228
288,1,2000,44036,-6.9835165,62.2194444,-1.0,684.0,11
288,1,2000,44039,-6.996088,62.2185735,-1.0,1243.0,96
288,1,2000,46081,-6.8496713,61.9826211,-1.0,650.0,28
288,1,2000,46087,-6.8331876,61.976126,-1.0,1504.0,10
288,1,2000,46593,-7.0408394,62.1230967,-1.0,765.0,11
288,1,2000,46599,-7.0384009,62.1242126,-1.0,697.0,28
288,1,2000,46856,-7.1405535,62.0955725,-1.0,916.0,29
288,1,2000,47880,-7.0142288,62.1275865,-1.0,762.0,8
288,1,2000,47881,-7.0293148,62.125533,-1.0,500.0,12
288,1,2000,53767,-7.425639,62.1057415,-1.0,1393.0,6
288,1,2000,53768,-7.4321031,62.1074111,-1.0,500.0,59
288,1,2000,54023,-7.2683289,62.0641185,-1.0,25415.0,24
288,1,2000,54024,-7.3659223,62.0846497,-1.0,2545.0,309
288,1,2000,54273,-7.3130584,62.0738564,-1.0,1588.0,100
288,1,2000,54276,-7.3318579,62.0780996,-1.0,1277.0,35
288,1,2000,54279,-7.3010868,62.0707212,-1.0,947.0,12
288,1,2000,54532,-7.2499375,62.0649326,-1.0,2653.0,259
288,1,2000,54533,-7.279292,62.0687324,-1.0,500.0,29
288,1,2000,54536,-7.2929285,62.0702513,-1.0,5582.0,49
288,1,2000,54788,-7.1875264,62.0478868,-1.0,2064.0,130
288,1,2000,54789,-7.2126531,62.0459517,-1.0,500.0,32
288,1,2000,55297,-7.1539645,62.0509354,-1.0,859.0,91
288,1,2000,55300,-7.1532886,62.0514896,-1.0,880.0,130
288,1,2000,55301,-7.1504492,62.0616188,-1.0,1256.0,54
288,1,2000,55304,-7.1531883,62.077321,-1.0,590.0,22
288,1,2000,55559,-7.1525954,62.0858101,-1.0,1332.0,122
288,1,2000,55815,-7.1417853,62.100331,-1.0,973.0,79
288,1,2000,56074,-7.0414308,62.12374,-1.0,500.0,14
288,1,2000,64007,-7.3314609,62.1499169,-1.0,41018.0,41
288,1,2000,102657,-6.7464115,62.1517202,-1.0,3041.0,26
288,1,2000,102660,-6.7462692,62.151949,-1.0,2977.0,4
288,1,2000,104193,-6.7880027,62.1791878,-1.0,2821.0,74
288,1,2000,104194,-6.7529047,62.1586656,-1.0,1618.0,107
288,1,2000,104196,-6.7758253,62.1751097,-1.0,3775.0,100
288,1,2000,104197,-6.748725,62.1565915,-1.0,1538.0,19
288,1,2000,104706,-6.8390887,62.1911056,-1.0,3636.0,24
288,1,2000,104709,-6.8418065,62.1964192,-1.0,1470.0,21
288,1,2000,104712,-6.843418,62.1966647,-1.0,2740.0,35
288,1,2000,104962,-6.7453574,62.0903102,-1.0,5621.0,77
288,1,2000,107783,-6.8204301,62.2541115,-1.0,1326.0,5
288,1,2000,118785,-6.9387398,62.3252896,-1.0,1130.0,10
288,1,2000,122884,-6.878641,62.1284668,-1.0,10122.0,16
288,1,2000,125442,-7.0852489,62.2930044,-1.0,6564.0,11
288,1,2000,125443,-7.1007968,62.2966835,-1.0,9053.0,29
288,1,2000,128002,-6.5762912,62.2239968,-1.0,25176.0,92
288,1,2000,128005,-6.5771839,62.2237591,-1.0,25124.0,45
288,1,2000,128009,-6.5740752,62.222337,-1.0,500.0,30
288,1,2000,128257,-6.6025353,62.2266479,-1.0,15642.0,30
288,1,2000,128258,-6.5841351,62.2217817,-1.0,1621.0,81
288,1,2000,128261,-6.5795846,62.2211009,-1.0,500.0,29
288,1,2000,128262,-6.5930842,62.2242001,-1.0,500.0,8
288,1,2000,128270,-6.5826193,62.2253969,-1.0,668.0,14
288,1,2000,128770,-6.587858,62.2653494,-1.0,2603.0,60
288,1,2000,143620,-6.5219665,62.3219854,-1.0,4332.0,106
288,1,2000,154369,-6.6735657,61.8289354,-1.0,19867.0,214
288,1,2000,156417,-6.8221108,61.8373495,-1.0,1212.0,36
288,1,2000,156418,-6.8366928,61.8603428,-1.0,2386.0,76
288,1,2000,156421,-6.8310787,61.8568025,-1.0,500.0,10
288,1,2000,156424,-6.8349486,61.8606204,-1.0,500.0,2
288,1,2000,166407,-6.8567844,61.8755854,-1.0,2477.0,51
288,2,3,2400,-6.7699875,62.0175425,-1.0,2401.0,215
288,2,3,2451,-6.7627778,62.0214782,-1.0,2801.0,17
288,2,3,2511,-6.7699312,62.0126725,-1.0,1838.0,147
288,2,3,2512,-6.7773401,62.0093258,-1.0,1426.0,43
288,2,3,2521,-6.7760205,62.0265632,-1.0,5349.0,504
288,2,3,2522,-6.7799644,62.0085403,-1.0,903.0,15
288,2,3,2541,-6.7756572,62.0053759,-1.0,1266.0,52
288,2,3,2550,-6.7455855,62.0070473,-1.0,3692.0,240
288,2,3,2551,-6.7730641,62.0021541,-1.0,752.0,7
288,2,3,2552,-6.7722587,62.0046352,-1.0,964.0,88
288,2,5,108837,-6.8287732,62.0479156,-1.0,6231.0,121
288,2,5,109057,-6.9621414,62.1047522,-1.0,2251.0,663
288,2,5,109147,-6.7399385,62.0028147,-1.0,4063.0,51
288,2,5,109157,-6.8021031,62.0037473,-1.0,1357.0,130
288,2,5,109237,-6.7746497,62.0061187,-1.0,6190.0,294
288,2,5,109247,-6.7791954,62.000503,-1.0,719.0,118
288,2,5,109257,-6.7874672,62.0023769,-1.0,2026.0,71
288,2,5,109537,-6.7536823,62.0055116,-1.0,10553.0,114
288,2,5,110657,-6.7784615,62.0049217,-1.0,2885.0,68
288,2,5,110747,-6.7619447,62.001792,-1.0,4778.0,430
288,2,5,110837,-6.8014557,62.0018319,-1.0,1382.0,26
288,2,5,110847,-6.741554,62.004125,-1.0,4076.0,57
288,2,5,111037,-6.7621319,62.0088526,-1.0,5783.0,100
288,2,5,111047,-6.7540078,61.9935352,-1.0,1583.0,87
288,2,5,111057,-6.7724173,62.0065808,-1.0,2429.0,84
288,2,5,111437,-6.8886868,62.0557039,-1.0,12645.0,483
288,2,5,111667,-7.6434381,62.1039133,-1.0,500.0,3
288,2,5,111847,-7.1431773,62.1022086,-1.0,7286.0,358
288,2,5,111937,-7.24254,62.0554565,-1.0,4156.0,212
288,2,5,112947,-6.8305392,62.0018099,-1.0,1536.0,7
288,2,5,114077,-7.1537335,62.0855222,-1.0,500.0,5
288,2,5,114137,-6.9958173,62.1235804,-1.0,1083.0,57
288,2,5,1062404,-6.7672562,62.0224501,-1.0,778.0,3
288,2,5,1062407,-6.7612854,62.0251503,-1.0,6132.0,71
288,2,5,1100808,-6.8888337,62.1145843,-1.0,1570.0,12
288,2,5,1113608,-6.9597823,62.1045994,-1.0,1751.0,59
288,2,5,1116160,-6.7927497,62.0137742,-1.0,2511.0,48
288,2,5,1116161,-6.7803438,62.0083086,-1.0,5600.0,190
288,2,5,1116162,-6.8023468,62.0031536,-1.0,1086.0,132
288,2,5,1116163,-6.7996506,62.0088206,-1.0,500.0,11
288,2,5,1116164,-6.7831498,62.0071213,-1.0,1094.0,6
288,2,5,1116165,-6.8026577,62.0036707,-1.0,500.0,108
288,2,5,1118720,-6.7747886,62.0064198,-1.0,1889.0,815
288,2,5,1118721,-6.7814338,62.0008567,-1.0,924.0,129
288,2,5,1118722,-6.7864119,62.0047746,-1.0,2542.0,173
288,2,5,1118723,-6.7771651,62.0036757,-1.0,1081.0,29
288,2,5,1118725,-6.7880882,62.0044867,-1.0,915.0,31
288,2,5,1118761,-6.7817078,62.0010444,-1.0,500.0,20
288,2,5,1126400,-6.7532116,62.0175309,-1.0,5281.0,452
288,2,5,1126401,-6.7736699,62.0205725,-1.0,2410.0,629
288,2,5,1126403,-6.7531789,61.9996166,-1.0,2505.0,11
288,2,5,1126404,-6.7859889,62.0138743,-1.0,1607.0,28
288,2,5,1126405,-6.7678482,62.0297161,-1.0,1483.0,62
288,2,5,1128962,-6.7936098,62.0527437,-1.0,6723.0,81
288,2,5,1144326,-6.8751729,61.9992258,-1.0,5964.0,4
288,2,5,1154560,-6.7877655,62.0244638,-1.0,1777.0,220
288,2,5,1154562,-6.7849358,62.0075935,-1.0,3702.0,381
288,2,5,1154564,-6.773513,62.0182035,-1.0,1385.0,54
288,2,5,1157121,-6.7713307,62.0084504,-1.0,6391.0,1225
288,2,5,1157123,-6.7709605,62.0119736,-1.0,500.0,38
288,2,5,1157124,-6.7553618,61.9959781,-1.0,2108.0,89
288,2,5,1157125,-6.7774714,62.0101879,-1.0,545.0,24
288,2,5,1159680,-6.8019887,62.0041649,-1.0,3781.0,117
288,2,5,1159683,-6.7972433,62.0026408,-1.0,554.0,33
288,2,5,1162243,-6.7730474,62.014194,-1.0,500.0,12
288,2,5,1162245,-6.7751008,62.0157339,-1.0,500.0,10
288,2,5,1164804,-6.7642427,61.9999117,-1.0,2150.0,19
288,2,5,1164805,-6.7714212,62.0058907,-1.0,883.0,63
288,2,5,1169923,-7.2521399,62.0690608,-1.0,2927.0,2
288,2,5,1221123,-7.1548126,62.0542651,-1.0,575.0,2
288,2,5,1221124,-7.1525833,62.0749837,-1.0,1033.0,33
